Category,IndexName,IndexSymbol,DownloadSymbol,Date,Open,High,Low,Close,Adj Close,Volume
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-27,31.459999084472656,31.549999237060547,31.059999465942383,31.360000610351562,31.360000610351562,380612.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-30,32.369998931884766,32.369998931884766,31.260000228881836,31.420000076293945,31.420000076293945,814499.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-01,31.309999465942383,31.610000610351562,31.209999084472656,31.360000610351562,31.360000610351562,1253530.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-02,32.29999923706055,32.29999923706055,30.829999923706055,30.989999771118164,30.989999771118164,788845.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-03,31.110000610351562,31.1200008392334,30.760000228881836,30.81999969482422,30.81999969482422,719740.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-04,31.59000015258789,31.59000015258789,30.549999237060547,30.729999542236328,30.729999542236328,451362.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-07,31.06999969482422,31.06999969482422,30.479999542236328,30.719999313354492,30.719999313354492,347810.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-08,30.84000015258789,30.84000015258789,30.40999984741211,30.690000534057617,30.690000534057617,2081546.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-09,30.850000381469727,31.0,30.559999465942383,30.829999923706055,30.829999923706055,229041.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-10,30.829999923706055,31.030000686645508,30.709999084472656,30.84000015258789,30.84000015258789,1946335.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-11,30.770000457763672,30.8799991607666,30.43000030517578,30.469999313354492,30.469999313354492,950563.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-14,30.770000457763672,31.3799991607666,30.25,30.459999084472656,30.459999084472656,421589.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-15,30.280000686645508,30.8700008392334,30.280000686645508,30.809999465942383,30.809999465942383,687998.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-16,30.8799991607666,30.8799991607666,30.56999969482422,30.709999084472656,30.709999084472656,271838.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-17,30.8799991607666,30.8799991607666,30.489999771118164,30.510000228881836,30.510000228881836,239383.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-18,29.739999771118164,30.690000534057617,29.739999771118164,30.440000534057617,30.440000534057617,235416.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-21,30.739999771118164,30.75,30.239999771118164,30.719999313354492,30.719999313354492,270216.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-22,30.8700008392334,30.8799991607666,30.600000381469727,30.649999618530273,30.649999618530273,238418.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-23,30.959999084472656,30.989999771118164,30.469999313354492,30.84000015258789,30.84000015258789,235449.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-24,31.149999618530273,31.149999618530273,30.59000015258789,30.6299991607666,30.6299991607666,192257.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-25,30.940000534057617,30.940000534057617,29.850000381469727,30.010000228881836,30.010000228881836,797532.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-28,30.309999465942383,30.309999465942383,29.56999969482422,29.670000076293945,29.670000076293945,333822.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-29,30.760000228881836,30.760000228881836,29.450000762939453,29.829999923706055,29.829999923706055,294335.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-30,29.90999984741211,29.989999771118164,29.610000610351562,29.799999237060547,29.799999237060547,327560.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-07-31,29.59000015258789,29.8799991607666,29.43000030517578,29.68000030517578,29.68000030517578,421827.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-01,29.809999465942383,29.809999465942383,29.200000762939453,29.290000915527344,29.290000915527344,310276.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-04,29.459999084472656,29.829999923706055,29.299999237060547,29.75,29.75,337518.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-05,29.860000610351562,29.889999389648438,29.479999542236328,29.6200008392334,29.6200008392334,229942.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-06,29.639999389648438,29.809999465942383,29.229999542236328,29.459999084472656,29.459999084472656,269155.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-07,29.450000762939453,29.739999771118164,29.139999389648438,29.59000015258789,29.59000015258789,389257.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-08,30.31999969482422,30.31999969482422,29.25,29.399999618530273,29.399999618530273,197395.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-11,29.450000762939453,29.739999771118164,29.280000686645508,29.709999084472656,29.709999084472656,132236.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-12,29.850000381469727,29.850000381469727,29.34000015258789,29.43000030517578,29.43000030517578,315040.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-13,29.670000076293945,29.84000015258789,29.520000457763672,29.790000915527344,29.790000915527344,218573.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-14,29.8700008392334,30.030000686645508,29.65999984741211,29.81999969482422,29.81999969482422,129463.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-18,30.440000534057617,30.75,30.139999389648438,30.440000534057617,30.440000534057617,814907.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-19,30.68000030517578,30.739999771118164,30.149999618530273,30.440000534057617,30.440000534057617,260219.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-20,30.549999237060547,30.56999969482422,30.209999084472656,30.299999237060547,30.299999237060547,219388.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-21,30.450000762939453,30.549999237060547,30.149999618530273,30.170000076293945,30.170000076293945,240775.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-22,30.290000915527344,30.290000915527344,30.020000457763672,30.079999923706055,30.079999923706055,287019.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-25,30.25,30.440000534057617,29.989999771118164,30.020000457763672,30.020000457763672,182643.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-26,30.0,30.139999389648438,29.309999465942383,29.3799991607666,29.3799991607666,455426.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-28,29.420000076293945,29.43000030517578,28.8700008392334,28.940000534057617,28.940000534057617,720684.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-08-29,29.0,29.200000762939453,28.75,28.829999923706055,28.829999923706055,587996.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-01,28.969999313354492,29.299999237060547,28.81999969482422,29.270000457763672,29.270000457763672,186935.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-02,29.040000915527344,29.540000915527344,29.040000915527344,29.299999237060547,29.299999237060547,157825.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-03,29.280000686645508,29.549999237060547,29.139999389648438,29.489999771118164,29.489999771118164,220097.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-04,30.3700008392334,30.3700008392334,29.510000228881836,29.579999923706055,29.579999923706055,282745.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-05,29.579999923706055,29.899999618530273,29.579999923706055,29.770000457763672,29.770000457763672,162357.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-08,29.760000228881836,29.989999771118164,29.709999084472656,29.809999465942383,29.809999465942383,231706.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-09,29.950000762939453,29.950000762939453,29.780000686645508,29.860000610351562,29.860000610351562,237583.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-10,29.889999389648438,30.290000915527344,29.889999389648438,30.149999618530273,30.149999618530273,203304.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-11,29.389999389648438,30.31999969482422,29.389999389648438,30.139999389648438,30.139999389648438,152533.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-12,30.290000915527344,30.43000030517578,30.1299991607666,30.3700008392334,30.3700008392334,323641.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-15,30.520000457763672,30.6299991607666,30.010000228881836,30.559999465942383,30.559999465942383,389235.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-16,30.549999237060547,30.770000457763672,30.479999542236328,30.559999465942383,30.559999465942383,271792.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-17,30.75,30.780000686645508,30.5,30.540000915527344,30.540000915527344,145485.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-18,30.530000686645508,30.770000457763672,30.530000686645508,30.65999984741211,30.65999984741211,146320.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-19,30.75,30.75,30.579999923706055,30.65999984741211,30.65999984741211,270418.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-22,30.40999984741211,30.90999984741211,30.40999984741211,30.68000030517578,30.68000030517578,276605.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-23,30.829999923706055,30.8799991607666,30.6200008392334,30.760000228881836,30.760000228881836,142858.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-24,30.75,30.799999237060547,30.5,30.549999237060547,30.549999237060547,147120.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-25,30.549999237060547,30.610000610351562,30.100000381469727,30.209999084472656,30.209999084472656,157622.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-26,30.0,30.31999969482422,29.6299991607666,29.729999542236328,29.729999542236328,379516.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-29,29.760000228881836,30.059999465942383,29.760000228881836,29.959999084472656,29.959999084472656,180657.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-09-30,29.959999084472656,30.329999923706055,29.719999313354492,29.899999618530273,29.899999618530273,175838.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-10-01,29.65999984741211,30.290000915527344,29.65999984741211,30.229999542236328,30.229999542236328,378264.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-10-03,30.239999771118164,30.399999618530273,30.049999237060547,30.31999969482422,30.31999969482422,145273.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-10-06,30.420000076293945,30.75,30.309999465942383,30.68000030517578,30.68000030517578,309722.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-10-07,30.790000915527344,31.0,30.68000030517578,30.780000686645508,30.780000686645508,438966.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-10-08,30.770000457763672,30.979999542236328,30.5,30.540000915527344,30.540000915527344,213058.0
