Category,IndexName,IndexSymbol,DownloadSymbol,Date,Open,High,Low,Close,Adj Close,Volume
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-26,36688.55078125,36695.75,36334.1015625,36408.5,36408.078125,114000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-27,36370.55078125,36808.30078125,36248.6015625,36783.75,36783.32421875,113100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-28,37102.44921875,37414.3984375,37028.5,37378.1484375,37377.71484375,172500.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-29,37717.30078125,37754.6484375,37221.1484375,37491.3984375,37490.9609375,166900.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-08-01,37594.1484375,37939.6015625,37407.19921875,37903.19921875,37902.7578125,346400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-08-02,37767.69921875,38179.8515625,37632.30078125,38024.0,38023.55859375,317300.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-08-03,37954.55078125,38068.6015625,37692.94921875,37989.25,37988.80859375,200300.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-08-04,38111.05078125,38231.8515625,37249.5,37755.55078125,37755.11328125,186300.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-08-05,37868.25,38150.44921875,37779.8984375,37920.6015625,37920.16015625,175900.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-08-08,37847.3515625,38302.3515625,37681.44921875,38237.3984375,38236.953125,174100.0
